m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Павло,Кузьменко,pavlo.kuzmenko21@student.org,2006,11,22,KPN-18,45.02,38(096)45-58-645
Григорій,Гриценко,hryhoriy.hrytsenko24@student.org,1961,9,30,VZV-82,12.07,38(067)41-63-391
Алла,Василенко,alla.vasylenko20@student.org,1990,9,22,WUB-75,31.02,38(073)46-63-965
Петро,Цимбал,petro.tsymbal15@student.org,1955,5,27,TGU-88,14.52,38(098)31-84-876
Петро,Іваненко,petro.ivanenko18@student.org,1983,1,9,PSO-80,8.51,38(096)37-29-773
Ірина,Лисенко,iryna.lysenko26@student.org,1986,9,20,YGT-44,71.36,38(097)27-29-260
Максим,Никоненко,maksym.nykonenko13@student.org,1972,11,7,LEL-81,65.15,38(073)68-67-181
Юлія,Кузьменко,yuliya.kuzmenko21@student.org,2010,6,14,NZA-50,19.17,38(067)75-35-120
Михайло,Скрипка,mykhaylo.skrypka19@student.org,1961,2,28,LGT-94,60.62,38(099)53-81-666
Андрій,Романенко,andriy.romanenko15@student.org,1991,11,12,ZTE-88,64.32,38(093)13-81-243
Олександр,Никоненко,oleksandr.nykonenko20@student.org,1985,8,29,KPB-10,41.76,38(073)86-97-428
Остап,Коваленко,ostap.kovalenko15@student.org,1960,3,16,IJK-73,86.11,38(098)35-34-690
Марія,Іваненко,mariya.ivanenko22@student.org,1960,3,23,LNV-19,11.76,38(093)65-52-163
Юрій,Михайленко,yuriy.mykhaylenko23@student.org,1961,3,3,JJH-90,48.51,38(068)99-15-166
Дмитро,Бойко,dmytro.boyko19@student.org,1994,3,14,EHZ-91,19.07,38(073)86-42-250
Артем,Ткаченко,artem.tkachenko20@student.org,1981,5,12,SQF-42,55.69,38(093)17-42-259
Анна,Цимбал,anna.tsymbal17@student.org,1975,9,14,YCP-32,83.21,38(063)21-50-305
Ганна,Гордієнко,hanna.hordiyenko20@student.org,1987,8,31,RDJ-77,18.94,38(096)80-35-390
Віктор,Лисенко,viktor.lysenko18@student.org,1990,7,17,MCC-39,87.73,38(067)98-14-935
Лілія,Скрипка,liliya.skrypka20@student.org,1954,7,25,XZP-96,40.25,38(073)61-36-238
Максим,Поліщук,maksym.polishchuk24@student.org,2010,7,18,LBO-71,4.42,38(068)86-63-481
Марія,Романенко,mariya.romanenko20@student.org,1954,3,11,ZHO-79,67.77,38(073)43-67-224
Максим,Зайцев,maksym.zaytsev29@student.org,1994,3,24,LXX-97,80.86,38(068)33-86-632
Денис,Король,denys.korol26@student.org,1977,2,16,HNW-85,19.01,38(066)71-74-755
Тарас,Іваненко,taras.ivanenko10@student.org,1957,4,23,XPH-46,37.85,38(066)53-76-487
Іван,Романенко,ivan.romanenko12@student.org,2010,2,1,YZN-80,19.14,38(098)10-95-533
Іван,Ткаченко,ivan.tkachenko16@student.org,1979,4,5,WAI-98,80.43,38(095)49-63-574
Алла,Панченко,alla.panchenko14@student.org,1974,6,14,BKF-61,17.4,38(098)11-86-362
Юрій,Дорошенко,yuriy.doroshenko21@student.org,1963,8,12,KVB-61,28.86,38(097)98-32-792
Богдан,Марченко,bohdan.marchenko18@student.org,1962,1,30,LBO-71,80.15,38(099)68-98-427
Ярослав,Ткаченко,yaroslav.tkachenko17@student.org,1953,12,21,RWB-34,13.44,38(096)87-37-771
Надія,Костенко,nadiya.kostenko21@student.org,1994,5,25,XLW-62,56.11,38(096)66-91-226
Іван,Зайцев,ivan.zaytsev18@student.org,1984,10,12,SPL-62,71.2,38(098)47-29-786
Любов,Ткаченко,lyubov.tkachenko11@student.org,1955,1,12,NNQ-52,35.58,38(050)26-66-631
Олеся,Лисенко,olesya.lysenko26@student.org,1960,6,5,LDP-84,5.77,38(063)90-31-259
Катерина,Савченко,kateryna.savchenko20@student.org,1984,1,31,ZMI-70,14.96,38(098)75-80-642
Артем,Козлов,artem.kozlov14@student.org,1983,5,10,YBK-86,38.0,38(093)44-66-541
Денис,Никоненко,denys.nykonenko17@student.org,1987,2,15,AML-75,96.72,38(096)22-47-271
Остап,Скрипка,ostap.skrypka18@student.org,1959,2,1,WPM-14,39.29,38(073)31-56-444
Артем,Савченко,artem.savchenko25@student.org,2002,11,25,IDF-74,0.28,38(066)80-47-341
Петро,Павленко,petro.pavlenko20@student.org,1981,11,23,NJD-67,48.15,38(050)60-31-382
Оксана,Новік,oksana.novik13@student.org,2002,4,7,SYO-15,69.17,38(050)91-79-898
Денис,Лисенко,denys.lysenko20@student.org,1978,11,1,EKF-82,93.71,38(096)15-38-877
Лариса,Коваль,larysa.koval27@student.org,1974,6,7,IDH-19,68.31,38(093)59-60-933
Любов,Костенко,lyubov.kostenko16@student.org,1975,2,16,YAV-36,83.04,38(067)86-70-371
Богдан,Шаповал,bohdan.shapoval13@student.org,2003,1,14,KMZ-68,52.27,38(050)32-51-461
Оксана,Марченко,oksana.marchenko16@student.org,1952,10,2,FBC-33,81.18,38(073)11-95-332
Людмила,Михайленко,lyudmyla.mykhaylenko14@student.org,1977,6,11,DEZ-88,87.16,38(067)38-47-269
Євгенія,Козлов,yevheniya.kozlov20@student.org,1996,5,14,PKC-90,54.96,38(097)15-48-793
Євгенія,Кравченко,yevheniya.kravchenko25@student.org,1985,5,27,BSA-38,22.66,38(095)66-58-680
Валентина,Левченко,valentyna.levchenko25@student.org,2010,11,18,XYA-14,39.8,38(096)76-31-678
Андрій,Ткаченко,andriy.tkachenko21@student.org,1960,11,3,HAF-32,29.95,38(097)83-73-882
Петро,Гриценко,petro.hrytsenko14@student.org,1969,4,6,VYJ-77,74.39,38(050)46-39-373
Ірина,Ткаченко,iryna.tkachenko18@student.org,1978,7,29,XXU-15,58.3,38(097)23-90-296
Вера,Шевченко,vera.shevchenko22@student.org,1965,1,4,FDK-50,19.49,38(096)48-39-844
Катерина,Коваленко,kateryna.kovalenko14@student.org,1960,3,31,YJP-43,25.43,38(095)74-83-602
Галина,Гладко,halyna.hladko29@student.org,1991,10,5,IOJ-94,27.1,38(066)47-12-512
Ігор,Костенко,ihor.kostenko28@student.org,2004,4,25,ZTV-62,83.9,38(099)86-48-289
Володимир,Шаповал,volodymyr.shapoval26@student.org,1950,4,20,IAM-51,17.79,38(066)40-12-893
Валентина,Гончаренко,valentyna.honcharenko25@student.org,1959,1,28,GMQ-74,98.98,38(096)37-48-221
Лариса,Шаповал,larysa.shapoval19@student.org,1950,7,19,VUN-49,77.81,38(066)98-31-352
Сергій,Зайцев,serhiy.zaytsev17@student.org,2008,7,10,ZME-55,44.65,38(068)12-46-764
Надія,Кравченко,nadiya.kravchenko18@student.org,1958,11,4,ESG-16,24.68,38(095)97-74-385
Катерина,Мельник,kateryna.melnyk19@student.org,1995,12,7,UXJ-81,69.18,38(096)81-12-858
Світлана,Іваненко,svitlana.ivanenko12@student.org,2005,9,22,KPN-91,10.44,38(099)29-12-250
Любов,Гриценко,lyubov.hrytsenko17@student.org,1969,9,6,BYT-28,80.36,38(073)36-17-976
Андрій,Лебедь,andriy.lebed19@student.org,1953,6,5,TLO-90,47.35,38(050)30-57-313
Федір,Коваль,fedir.koval19@student.org,1980,4,29,BQZ-57,22.67,38(050)53-58-723
Максим,Кравченко,maksym.kravchenko17@student.org,1990,7,9,MNN-42,3.76,38(098)42-53-276
Вера,Савченко,vera.savchenko10@student.org,2002,5,17,MPD-98,25.5,38(066)66-34-888
Галина,Романенко,halyna.romanenko13@student.org,1988,6,24,TEN-97,31.17,38(063)85-59-277
Станіслав,Левченко,stanislav.levchenko23@student.org,1975,5,22,EJX-72,37.03,38(095)18-87-732
Наталія,Костенко,nataliya.kostenko24@student.org,1958,10,27,WJA-23,76.7,38(099)57-82-517
Віталій,Гладко,vitaliy.hladko20@student.org,1957,4,29,UJS-30,52.94,38(099)44-67-612
Тарас,Лебедь,taras.lebed20@student.org,1993,9,7,DNF-32,64.82,38(050)18-51-344
Любов,Король,lyubov.korol24@student.org,1974,4,9,DGG-72,99.86,38(066)19-66-525
Марія,Білоус,mariya.bilous14@student.org,1998,9,30,FSQ-87,31.77,38(066)41-83-997
Олеся,Король,olesya.korol25@student.org,1994,7,16,XMQ-18,76.01,38(066)27-41-399
Людмила,Савченко,lyudmyla.savchenko16@student.org,2002,9,26,SJQ-61,27.9,38(095)70-24-599
Валентина,Литвин,valentyna.lytvyn19@student.org,1967,8,4,BKI-52,53.8,38(098)23-52-196
Євгенія,Рибак,yevheniya.rybak23@student.org,1986,1,11,WCA-36,22.44,38(099)93-38-667
Людмила,Василенко,lyudmyla.vasylenko16@student.org,1991,5,25,BSL-22,35.5,38(097)55-99-142
Юлія,Козлов,yuliya.kozlov17@student.org,1984,7,1,EHZ-91,46.4,38(095)30-96-435
Тетяна,Захарченко,tetyana.zakharchenko14@student.org,1966,2,20,COD-54,96.33,38(098)48-17-298
Оксана,Шевченко,oksana.shevchenko19@student.org,1966,1,9,FYM-91,8.41,38(068)24-37-105
Марія,Литвин,mariya.lytvyn24@student.org,1986,1,4,MRJ-23,72.77,38(066)19-29-126
Денис,Дорошенко,denys.doroshenko13@student.org,1990,1,20,MHO-10,97.19,38(067)29-40-128
Василь,Гордієнко,vasyl.hordiyenko18@student.org,1959,2,2,NEQ-74,1.57,38(095)88-16-415
Дмитро,Павленко,dmytro.pavlenko20@student.org,2005,10,26,XNG-77,4.1,38(099)41-63-386
Богдан,Гриценко,bohdan.hrytsenko13@student.org,1965,8,16,GOT-74,10.93,38(099)89-31-180
Федір,Мельник,fedir.melnyk19@student.org,1970,1,30,SZD-97,37.97,38(073)29-22-390
Оксана,Бойко,oksana.boyko17@student.org,1959,7,12,ABU-28,85.68,38(093)49-13-376
Євгенія,Петренко,yevheniya.petrenko14@student.org,1985,2,17,NEA-27,58.0,38(066)67-19-491
Костянтин,Авраменко,kostyantyn.avramenko18@student.org,1972,5,17,COP-35,84.6,38(093)57-84-752
Павло,Марченко,pavlo.marchenko21@student.org,1984,3,15,QEU-60,43.3,38(063)64-50-796
Алла,Мельник,alla.melnyk15@student.org,2002,9,20,XSA-17,26.51,38(066)59-97-168
Оксана,Стельмах,oksana.stelmakh22@student.org,1969,12,5,MZD-38,75.89,38(067)91-19-965
Юлія,Ковальчук,yuliya.kovalchuk13@student.org,1951,11,3,VET-47,9.43,38(099)67-23-758
Євгенія,Дорошенко,yevheniya.doroshenko15@student.org,1995,2,18,VCH-63,9.28,38(098)10-26-276
Алла,Рибак,alla.rybak15@student.org,1993,11,7,RJR-78,49.32,38(096)52-83-352
Євгенія,Зайцев,yevheniya.zaytsev11@student.org,2010,12,4,JLT-49,6.08,38(097)43-57-645
Віталій,Гриценко,vitaliy.hrytsenko14@student.org,1978,8,6,TVQ-62,66.28,38(050)34-85-335
Раїса,Білоус,rayisa.bilous22@student.org,1993,10,31,JZG-42,3.11,38(068)50-81-486
Людмила,Авраменко,lyudmyla.avramenko27@student.org,1963,7,18,RHT-51,20.44,38(050)21-31-149
Євгенія,Михайленко,yevheniya.mykhaylenko28@student.org,1968,9,16,PDJ-89,22.6,38(073)93-31-929
Світлана,Шаповал,svitlana.shapoval16@student.org,1992,2,10,WRP-13,47.03,38(050)39-54-360
Євгенія,Гриценко,yevheniya.hrytsenko23@student.org,1992,8,2,NCB-15,50.29,38(099)48-86-896
Роман,Поліщук,roman.polishchuk39@student.org,1971,7,27,FZL-46,13.55,38(067)86-25-954
Інна,Гладко,inna.hladko14@student.org,1969,5,26,BBB-30,91.93,38(068)71-65-594
Михайло,Скрипка,mykhaylo.skrypka20@student.org,1954,4,1,FNL-46,24.94,38(050)31-30-201
Людмила,Гайдук,lyudmyla.hayduk19@student.org,2000,6,26,AKF-35,99.19,38(068)54-85-389
Наталія,Демченко,nataliya.demchenko28@student.org,1993,2,4,HCG-60,48.15,38(099)86-70-522
Анна,Коваленко,anna.kovalenko14@student.org,1977,1,12,MHA-54,79.92,38(098)33-89-356
Дмитро,Рибак,dmytro.rybak17@student.org,1978,8,27,TOC-81,36.34,38(068)51-83-217
Анна,Коваль,anna.koval20@student.org,1987,1,1,SUQ-50,44.4,38(097)28-25-118
Сергій,Никоненко,serhiy.nykonenko18@student.org,1957,4,24,HAH-39,11.41,38(099)20-76-427
Віктор,Ковальчук,viktor.kovalchuk25@student.org,1962,10,25,XBO-96,14.09,38(066)76-81-390
Павло,Костенко,pavlo.kostenko20@student.org,1981,7,20,WUD-29,2.2,38(097)42-92-255
Богдан,Михайленко,bohdan.mykhaylenko14@student.org,2005,9,28,WOA-90,88.97,38(098)76-37-118
Віктор,Костенко,viktor.kostenko18@student.org,2003,11,29,DMW-31,92.25,38(098)48-21-521
Станіслав,Білоус,stanislav.bilous22@student.org,1982,9,8,VRC-29,89.55,38(068)62-36-500
Іван,Кузьменко,ivan.kuzmenko15@student.org,1973,5,27,RHD-36,46.45,38(073)70-77-391
Сергій,Кравченко,serhiy.kravchenko21@student.org,2005,6,13,JVU-37,51.07,38(099)87-99-906
Олександр,Гончаренко,oleksandr.honcharenko23@student.org,1960,2,17,GXV-71,39.64,38(050)83-99-389
Роман,Левченко,roman.levchenko38@student.org,1990,7,11,GEN-26,29.15,38(066)58-42-414
Анна,Лисенко,anna.lysenko18@student.org,1970,1,28,WXW-16,51.51,38(098)31-78-138
Михайло,Дорошенко,mykhaylo.doroshenko24@student.org,1950,10,19,YCI-56,37.73,38(097)18-49-860
Любов,Литвин,lyubov.lytvyn26@student.org,1991,3,25,ATD-76,66.0,38(098)34-82-773
Роман,Ковальчук,roman.kovalchuk31@student.org,1971,11,29,NHQ-59,1.76,38(067)63-48-681
Андрій,Кузьменко,andriy.kuzmenko21@student.org,1995,5,3,YUS-96,48.25,38(066)22-84-653
Сергій,Шевчук,serhiy.shevchuk19@student.org,2004,3,11,FGC-14,54.57,38(063)62-95-721
Петро,Дорошенко,petro.doroshenko17@student.org,1961,8,19,TLC-92,17.07,38(050)93-84-670
Катерина,Новік,kateryna.novik26@student.org,2005,6,2,QIM-69,93.85,38(067)95-66-444
Вера,Ковальчук,vera.kovalchuk11@student.org,1957,11,19,XRB-55,3.19,38(067)92-44-643
Юрій,Гордієнко,yuriy.hordiyenko21@student.org,2009,7,19,FKK-11,74.41,38(097)46-99-664
Оксана,Мельник,oksana.melnyk15@student.org,1978,6,24,UZN-67,94.1,38(095)34-19-222
Оксана,Шаповал,oksana.shapoval20@student.org,1994,7,23,QKW-25,73.81,38(063)48-68-300
Федір,Демченко,fedir.demchenko22@student.org,1978,12,18,CXX-85,14.66,38(095)19-97-334
Олеся,Новік,olesya.novik21@student.org,1992,1,27,DKZ-98,6.16,38(097)26-14-860
Михайло,Павленко,mykhaylo.pavlenko12@student.org,1994,5,29,XTY-33,8.68,38(050)44-67-258
Наталія,Авраменко,nataliya.avramenko13@student.org,1958,2,3,ONP-18,92.8,38(073)91-92-829
Світлана,Панченко,svitlana.panchenko21@student.org,1992,5,17,GSS-31,49.76,38(068)46-83-702
Павло,Бойко,pavlo.boyko15@student.org,1966,9,18,WPJ-81,33.02,38(067)20-77-724
Юрій,Поліщук,yuriy.polishchuk13@student.org,1973,8,25,AIB-70,83.73,38(096)39-37-469
Віталій,Павленко,vitaliy.pavlenko13@student.org,1955,2,18,GDE-26,12.87,38(066)63-19-798
Остап,Ткаченко,ostap.tkachenko17@student.org,1985,6,23,FXK-50,39.85,38(073)98-38-904
Людмила,Шевчук,lyudmyla.shevchuk10@student.org,1978,4,21,KBR-82,30.83,38(095)53-66-543
Лариса,Михайленко,larysa.mykhaylenko24@student.org,1994,12,12,QFF-13,39.12,38(098)78-13-895
Вера,Скрипка,vera.skrypka22@student.org,1991,8,27,QMV-85,89.36,38(066)60-46-112
Надія,Коваль,nadiya.koval15@student.org,1962,12,5,HYK-73,85.3,38(050)60-94-529
Артем,Макаренко,artem.makarenko16@student.org,1987,5,27,TBA-46,16.17,38(093)18-77-865
Олександр,Бойко,oleksandr.boyko19@student.org,2004,10,15,WKR-15,3.66,38(073)74-75-497
Олександр,Савченко,oleksandr.savchenko17@student.org,1981,1,16,UBE-69,65.4,38(073)50-63-628
Віталій,Козлов,vitaliy.kozlov18@student.org,1993,6,29,WGX-93,46.03,38(099)82-91-235
Ігор,Гладко,ihor.hladko19@student.org,1959,10,9,IHN-12,4.06,38(097)73-31-167
Павло,Савченко,pavlo.savchenko17@student.org,1994,9,27,TWP-89,80.28,38(098)58-66-754
Дмитро,Коваль,dmytro.koval18@student.org,1959,1,22,VJS-86,80.34,38(096)60-47-719
Юлія,Демченко,yuliya.demchenko18@student.org,1996,9,12,SQB-29,26.81,38(068)24-51-701
Інна,Шевченко,inna.shevchenko15@student.org,1994,8,16,GNZ-23,32.62,38(097)51-54-480
Лариса,Шевченко,larysa.shevchenko19@student.org,1953,9,20,EEU-26,86.96,38(067)29-22-930
Максим,Руденко,maksym.rudenko19@student.org,2005,2,14,HGJ-39,16.55,38(093)52-88-369
Марія,Козлов,mariya.kozlov12@student.org,1989,6,4,CZH-22,81.86,38(097)22-45-547
Олександр,Іваненко,oleksandr.ivanenko14@student.org,2004,10,6,WNK-68,89.6,38(067)16-37-408
Остап,Левченко,ostap.levchenko20@student.org,1999,3,21,WPM-14,60.91,38(098)26-62-357
Роман,Новік,roman.novik35@student.org,1970,6,22,IYI-58,9.86,38(098)79-75-944
Михайло,Демченко,mykhaylo.demchenko21@student.org,1999,10,20,HIY-28,1.44,38(068)87-67-907
Роман,Король,roman.korol49@student.org,1965,7,29,TQU-90,67.76,38(098)51-83-772
Костянтин,Панченко,kostyantyn.panchenko22@student.org,1965,5,27,RGA-68,67.47,38(063)66-26-576
Вікторія,Гордієнко,viktoriya.hordiyenko17@student.org,1971,3,30,EGQ-67,92.15,38(093)60-39-830
Віктор,Костенко,viktor.kostenko19@student.org,2009,3,14,CYS-29,16.16,38(096)13-29-167
Олеся,Лебедь,olesya.lebed20@student.org,1978,10,10,JJE-52,96.63,38(093)44-11-346
Євгенія,Зайцев,yevheniya.zaytsev12@student.org,1973,6,28,OGO-76,37.05,38(095)41-44-524
Євгенія,Левченко,yevheniya.levchenko8@student.org,2003,6,16,BMM-15,96.06,38(093)70-25-433
Наталія,Ткаченко,nataliya.tkachenko24@student.org,1959,6,30,EES-44,55.19,38(066)52-92-472
Михайло,Шаповал,mykhaylo.shapoval15@student.org,1973,1,19,JNP-71,41.04,38(073)13-21-658
Сергій,Поліщук,serhiy.polishchuk20@student.org,1964,11,7,BMN-48,79.3,38(068)30-70-865
Ярослав,Шаповал,yaroslav.shapoval17@student.org,1988,9,2,OGO-96,0.2,38(067)75-70-455
Остап,Іваненко,ostap.ivanenko12@student.org,1975,3,9,VGE-70,34.53,38(099)56-23-833
Станіслав,Павленко,stanislav.pavlenko22@student.org,1977,6,4,MCJ-35,75.13,38(050)25-37-160
Ганна,Коваленко,hanna.kovalenko15@student.org,1987,3,27,ZXE-12,95.4,38(097)86-63-434
Ганна,Гончаренко,hanna.honcharenko20@student.org,1964,3,7,YNB-41,59.99,38(068)22-63-440
Андрій,Макаренко,andriy.makarenko9@student.org,1984,5,17,ESG-16,81.94,38(093)43-34-182
Юлія,Бойко,yuliya.boyko16@student.org,1999,9,27,GYX-84,25.16,38(097)62-85-166
Михайло,Гладко,mykhaylo.hladko17@student.org,1953,3,3,KNQ-41,1.09,38(097)43-86-332
Віталій,Король,vitaliy.korol14@student.org,1965,4,21,HGY-24,48.37,38(095)83-91-862
Віталій,Лебедь,vitaliy.lebed16@student.org,1988,1,3,MEF-64,80.5,38(093)88-70-335
Роман,Шевчук,roman.shevchuk34@student.org,2006,8,20,GMZ-76,61.77,38(098)83-63-935
Андрій,Поліщук,andriy.polishchuk24@student.org,1994,11,15,ROX-78,42.44,38(093)93-26-669
Григорій,Кузьменко,hryhoriy.kuzmenko19@student.org,1983,7,20,YJS-87,91.52,38(050)72-43-263
Алла,Поліщук,alla.polishchuk15@student.org,1981,1,13,DDZ-78,32.95,38(066)22-36-662
