m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Алла,Марченко,alla.marchenko2@student.org,1982,10,10,ZKV-72,15.88,38(073)36-27-702
Юрій,Романенко,yuriy.romanenko@student.org,1985,2,14,AML-75,89.38,38(073)45-63-716
Катерина,Лисенко,kateryna.lysenko5@student.org,1960,1,2,LCU-65,99.84,38(068)18-59-673
Петро,Романенко,petro.romanenko1@student.org,1980,12,11,NYB-10,77.24,38(095)77-51-904
Людмила,Макаренко,lyudmyla.makarenko3@student.org,1997,1,16,LEQ-37,36.0,38(073)70-36-502
Олександр,Павленко,oleksandr.pavlenko2@student.org,1987,3,23,OTJ-99,54.19,38(093)43-79-175
Алла,Костенко,alla.kostenko@student.org,1954,4,25,WOX-60,22.88,38(068)14-32-635
Володимир,Савченко,volodymyr.savchenko3@student.org,1956,10,21,EEU-26,71.48,38(095)17-68-435
Людмила,Шевченко,lyudmyla.shevchenko2@student.org,1989,9,26,PAI-55,83.42,38(098)20-57-762
Артем,Никоненко,artem.nykonenko2@student.org,1969,4,28,SGO-61,16.16,38(097)60-61-893
Володимир,Захарченко,volodymyr.zakharchenko@student.org,1959,5,14,HLT-67,94.7,38(063)31-39-572
Тетяна,Павленко,tetyana.pavlenko2@student.org,2000,9,11,TGI-36,80.49,38(098)64-15-491
Роман,Ткаченко,roman.tkachenko6@student.org,1987,10,20,QRR-38,41.05,38(098)56-77-788
Олена,Кравченко,olena.kravchenko@student.org,2002,10,6,ZQM-99,1.71,38(096)84-98-733
Катерина,Кузьменко,kateryna.kuzmenko2@student.org,2002,2,10,GGI-68,25.12,38(095)87-45-582
Сергій,Іваненко,serhiy.ivanenko6@student.org,1959,10,10,OAF-38,15.74,38(063)27-10-457
Євгенія,Дорошенко,yevheniya.doroshenko4@student.org,1970,7,4,PCB-64,80.33,38(096)62-43-921
Максим,Поліщук,maksym.polishchuk3@student.org,1967,5,30,UAO-12,1.57,38(096)10-91-619
Тарас,Цимбал,taras.tsymbal3@student.org,1986,11,17,CGC-84,60.26,38(063)37-99-808
Ярослав,Литвин,yaroslav.lytvyn5@student.org,1995,9,14,ELD-34,76.61,38(098)76-68-655
Федір,Зайцев,fedir.zaytsev2@student.org,1985,2,13,NBX-63,26.28,38(096)84-88-931
Андрій,Василенко,andriy.vasylenko3@student.org,1990,12,13,XZI-89,21.66,38(098)62-80-931
Остап,Василенко,ostap.vasylenko2@student.org,2001,6,23,GKJ-13,83.56,38(067)74-23-247
Віталій,Ковальчук,vitaliy.kovalchuk@student.org,1956,4,23,OJW-11,78.73,38(095)17-87-622
Денис,Романенко,denys.romanenko4@student.org,1995,1,10,AYY-75,6.06,38(050)94-21-301
Тарас,Коваленко,taras.kovalenko3@student.org,1996,11,6,YAP-25,54.44,38(073)78-62-672
Валентина,Шаповал,valentyna.shapoval3@student.org,1985,3,15,TDY-78,36.31,38(073)23-49-313
Лілія,Кузьменко,liliya.kuzmenko3@student.org,1970,11,20,IGC-25,69.78,38(066)20-50-951
Тарас,Цимбал,taras.tsymbal4@student.org,1964,6,6,JSG-80,2.83,38(063)69-54-397
Вікторія,Романенко,viktoriya.romanenko1@student.org,2007,8,24,FXL-53,66.13,38(095)89-67-951
Світлана,Король,svitlana.korol1@student.org,1965,5,20,EQI-19,16.49,38(063)63-91-817
Роман,Гордієнко,roman.hordiyenko7@student.org,1986,7,22,AEC-17,10.55,38(098)41-84-591
Денис,Костенко,denys.kostenko3@student.org,1960,9,16,RMI-78,94.84,38(097)42-51-244
Дмитро,Кравченко,dmytro.kravchenko2@student.org,2001,2,9,DRS-37,51.12,38(068)95-77-682
Василь,Поліщук,vasyl.polishchuk3@student.org,1997,3,12,ZXF-89,40.27,38(073)77-70-593
Віталій,Гордієнко,vitaliy.hordiyenko2@student.org,1971,3,6,LVB-79,65.44,38(050)59-17-614
Григорій,Іваненко,hryhoriy.ivanenko2@student.org,1969,11,1,LLQ-93,8.53,38(073)75-79-895
Олеся,Омельченко,olesya.omelchenko4@student.org,1995,8,21,FPW-35,99.88,38(099)79-30-147
Лариса,Король,larysa.korol2@student.org,1959,8,12,DEZ-88,16.62,38(099)30-49-788
Олександр,Костенко,oleksandr.kostenko1@student.org,1995,1,20,HUU-57,11.49,38(066)76-60-650
Віталій,Дорошенко,vitaliy.doroshenko2@student.org,1965,8,21,TDX-51,93.09,38(096)91-87-568
Ірина,Никоненко,iryna.nykonenko2@student.org,1964,3,21,HZJ-42,41.66,38(093)15-37-642
Станіслав,Гайдук,stanislav.hayduk2@student.org,1955,7,11,FFR-88,70.95,38(095)86-76-890
Роман,Михайленко,roman.mykhaylenko4@student.org,1994,4,19,UAP-67,27.33,38(096)43-69-962
Остап,Романенко,ostap.romanenko@student.org,1971,10,3,EKF-82,86.98,38(068)72-16-705
Лариса,Новік,larysa.novik4@student.org,2009,12,24,CTK-90,52.5,38(050)83-15-338
Сергій,Василенко,serhiy.vasylenko1@student.org,1963,3,5,YVC-86,67.8,38(050)31-82-930
Людмила,Шевчук,lyudmyla.shevchuk1@student.org,1963,8,31,TOB-91,36.5,38(096)55-18-521
Марія,Коваль,mariya.koval4@student.org,1994,10,5,ABY-41,16.66,38(067)49-29-581
Петро,Панченко,petro.panchenko1@student.org,1961,6,22,VQS-43,29.73,38(099)92-91-828
Денис,Поліщук,denys.polishchuk8@student.org,1989,9,7,SID-22,18.26,38(099)64-25-505
Віталій,Коваль,vitaliy.koval2@student.org,1956,6,30,XEO-41,18.04,38(097)38-36-108
Олена,Лебедь,olena.lebed4@student.org,1991,6,6,PCB-54,47.75,38(050)46-65-363
Галина,Гордієнко,halyna.hordiyenko1@student.org,1979,6,13,PTV-58,24.24,38(099)13-13-160
Андрій,Коваль,andriy.koval4@student.org,1998,12,5,VET-47,26.22,38(093)54-48-820
Петро,Гайдук,petro.hayduk1@student.org,1992,4,13,YVC-86,66.01,38(066)96-44-505
Андрій,Білоус,andriy.bilous5@student.org,1953,5,28,XUT-37,38.97,38(066)88-31-444
Ігор,Костенко,ihor.kostenko3@student.org,1987,11,6,FYM-91,27.09,38(098)52-97-763
Олеся,Павленко,olesya.pavlenko5@student.org,1961,8,21,HMS-89,48.43,38(097)14-16-447
Ярослав,Макаренко,yaroslav.makarenko3@student.org,1989,2,14,HIV-48,1.85,38(098)41-94-990
Роман,Савченко,roman.savchenko7@student.org,1962,5,17,RQV-53,12.89,38(073)57-47-443
Денис,Павленко,denys.pavlenko4@student.org,1959,1,6,IXU-95,68.73,38(093)71-22-410
Олена,Ткаченко,olena.tkachenko3@student.org,1985,9,15,QRE-90,52.88,38(066)43-69-964
Людмила,Лебедь,lyudmyla.lebed4@student.org,2000,6,6,FIX-96,16.55,38(099)97-51-222
Богдан,Козлов,bohdan.kozlov1@student.org,1977,11,13,ZAC-45,7.04,38(073)44-92-825
Юрій,Омельченко,yuriy.omelchenko1@student.org,1994,10,10,GDS-92,61.28,38(096)45-32-115
Володимир,Демченко,volodymyr.demchenko2@student.org,1975,1,6,JJW-62,71.75,38(099)30-57-272
Юлія,Іваненко,yuliya.ivanenko@student.org,1968,7,15,CCR-57,95.58,38(067)69-97-327
Віктор,Ковальчук,viktor.kovalchuk3@student.org,1969,10,5,UEM-41,81.64,38(063)62-31-180
Василь,Бойко,vasyl.boyko3@student.org,1968,4,16,YUS-96,50.65,38(097)47-75-101
Роман,Кравченко,roman.kravchenko6@student.org,1980,11,26,HOX-73,18.33,38(093)50-70-190
Наталія,Никоненко,nataliya.nykonenko2@student.org,1988,5,16,NIZ-15,19.18,38(050)37-51-939
Оксана,Гайдук,oksana.hayduk1@student.org,2010,3,4,AEX-52,26.55,38(066)53-87-375
Костянтин,Павленко,kostyantyn.pavlenko4@student.org,2002,9,11,LXH-37,41.01,38(063)55-36-485
Олеся,Омельченко,olesya.omelchenko5@student.org,1971,9,5,LBE-54,62.73,38(093)34-45-268
Федір,Костенко,fedir.kostenko3@student.org,1954,7,22,ZAQ-79,18.02,38(097)90-70-370
Тетяна,Макаренко,tetyana.makarenko2@student.org,2010,4,26,ZUX-74,80.17,38(098)53-97-176
Дмитро,Лисенко,dmytro.lysenko2@student.org,1989,12,2,YVE-76,90.27,38(067)27-12-204
Любов,Лебедь,lyubov.lebed3@student.org,1981,12,31,WJW-92,99.93,38(096)30-83-928
Наталія,Коваль,nataliya.koval2@student.org,1967,4,20,TOB-91,28.13,38(063)17-35-608
Юрій,Василенко,yuriy.vasylenko1@student.org,1988,1,18,MKC-39,70.08,38(098)86-24-666
Любов,Кузьменко,lyubov.kuzmenko2@student.org,1990,9,14,XLW-62,17.76,38(095)82-56-547
Віталій,Омельченко,vitaliy.omelchenko@student.org,1950,5,4,VFY-51,1.21,38(093)20-81-706
Іван,Панченко,ivan.panchenko2@student.org,1952,4,5,JMA-58,72.39,38(068)26-85-483
Віталій,Захарченко,vitaliy.zakharchenko4@student.org,1973,3,21,SJF-89,81.92,38(097)98-37-127
Артем,Гончаренко,artem.honcharenko3@student.org,2010,2,24,KTX-32,92.89,38(068)73-62-373
Дмитро,Дорошенко,dmytro.doroshenko1@student.org,1992,6,23,RJX-80,20.87,38(097)38-21-402
Артем,Захарченко,artem.zakharchenko4@student.org,1965,1,5,IIJ-75,53.78,38(073)80-66-495
Галина,Костенко,halyna.kostenko2@student.org,1955,12,3,FMV-89,76.98,38(099)62-22-252
Роман,Михайленко,roman.mykhaylenko5@student.org,1951,3,10,RBG-85,74.22,38(093)59-32-897
Дмитро,Василенко,dmytro.vasylenko3@student.org,1983,10,20,UAU-76,56.44,38(099)85-63-603
Ірина,Павленко,iryna.pavlenko4@student.org,2001,11,13,FYE-57,76.2,38(098)75-99-145
Вера,Никоненко,vera.nykonenko6@student.org,2009,10,16,NTK-95,7.86,38(067)84-97-174
Тетяна,Демченко,tetyana.demchenko2@student.org,1993,1,9,FKP-80,53.57,38(050)27-30-907
Юлія,Никоненко,yuliya.nykonenko5@student.org,1985,8,28,VQM-71,27.31,38(073)34-78-132
Тарас,Коваль,taras.koval1@student.org,1962,2,15,ZHO-79,43.69,38(068)35-43-977
Іван,Павленко,ivan.pavlenko1@student.org,1996,8,31,PNL-77,3.9,38(093)40-72-480
Денис,Шевченко,denys.shevchenko@student.org,1970,5,11,KBR-82,7.12,38(098)68-13-500
Галина,Гриценко,halyna.hrytsenko2@student.org,1990,9,9,PZK-64,67.81,38(066)33-87-978
Віктор,Скрипка,viktor.skrypka2@student.org,1994,8,14,ZPK-31,47.21,38(097)96-64-393
Юрій,Костенко,yuriy.kostenko3@student.org,2005,4,24,NLV-85,93.35,38(099)59-48-136
Богдан,Гайдук,bohdan.hayduk5@student.org,1988,9,25,LHB-53,39.56,38(066)13-81-419
Григорій,Білоус,hryhoriy.bilous2@student.org,1954,7,16,ILJ-46,75.82,38(098)94-94-600
Оксана,Гайдук,oksana.hayduk2@student.org,1964,6,17,IIM-96,42.1,38(098)85-88-383
Богдан,Мельник,bohdan.melnyk1@student.org,1959,1,28,PVD-30,38.97,38(066)89-84-404
Максим,Гладко,maksym.hladko3@student.org,2004,11,3,HIV-48,0.43,38(097)51-59-597
Тарас,Руденко,taras.rudenko9@student.org,1957,1,21,COD-54,92.03,38(093)72-99-403
Алла,Лисенко,alla.lysenko4@student.org,1999,3,18,HTX-45,32.03,38(099)98-42-681
Григорій,Панченко,hryhoriy.panchenko7@student.org,2010,8,20,VET-47,56.66,38(068)54-82-958
Оксана,Лисенко,oksana.lysenko1@student.org,1992,8,16,KZT-31,53.06,38(050)49-77-555
Олеся,Гриценко,olesya.hrytsenko1@student.org,1990,2,12,DOE-11,77.69,38(099)25-67-249
Алла,Рибак,alla.rybak2@student.org,1952,1,16,LGM-42,46.14,38(050)66-35-425
Катерина,Козлов,kateryna.kozlov2@student.org,2003,5,15,LOX-39,90.51,38(093)49-94-282
Євгенія,Руденко,yevheniya.rudenko1@student.org,1995,3,21,JNO-79,9.05,38(050)36-46-300
Олеся,Король,olesya.korol3@student.org,1993,8,1,LKA-73,70.71,38(068)78-74-403
Анна,Савченко,anna.savchenko2@student.org,1963,12,21,NPR-56,21.63,38(067)48-68-278
Валентина,Макаренко,valentyna.makarenko2@student.org,1953,12,25,EFN-87,75.92,38(068)65-94-274
Анна,Гордієнко,anna.hordiyenko3@student.org,1969,10,6,CRV-76,39.74,38(095)56-37-729
Світлана,Макаренко,svitlana.makarenko3@student.org,1953,8,5,ZYZ-10,64.86,38(093)77-41-355
Максим,Савченко,maksym.savchenko1@student.org,1962,4,13,UAO-12,64.22,38(066)76-77-479
Віталій,Скрипка,vitaliy.skrypka2@student.org,1979,3,27,RKU-38,79.52,38(095)97-48-290
Остап,Мельник,ostap.melnyk4@student.org,2006,7,13,DBY-58,70.76,38(067)86-31-391
Петро,Рибак,petro.rybak@student.org,1961,2,26,UKC-88,90.52,38(095)30-42-679
Любов,Цимбал,lyubov.tsymbal2@student.org,1981,3,19,IRD-23,47.48,38(067)69-79-308
Іван,Захарченко,ivan.zakharchenko1@student.org,2007,4,7,QZG-88,14.61,38(067)71-66-596
Надія,Шевченко,nadiya.shevchenko7@student.org,1975,11,8,CAA-51,75.9,38(093)69-97-938
Артем,Гордієнко,artem.hordiyenko@student.org,1990,7,27,ZLF-89,89.83,38(093)81-31-380
Інна,Іваненко,inna.ivanenko2@student.org,1995,6,8,KBF-20,42.16,38(097)70-55-388
Іван,Демченко,ivan.demchenko2@student.org,1987,3,14,SOT-76,91.27,38(067)20-15-903
Василь,Петренко,vasyl.petrenko1@student.org,1963,7,2,MWH-11,17.8,38(097)34-52-247
Раїса,Цимбал,rayisa.tsymbal2@student.org,1983,9,16,QYZ-31,45.14,38(097)67-98-890
Лілія,Зайцев,liliya.zaytsev4@student.org,2006,7,26,WPJ-81,35.94,38(099)12-68-903
Костянтин,Зайцев,kostyantyn.zaytsev4@student.org,1985,5,22,UHD-89,25.16,38(095)56-30-202
Олеся,Шевчук,olesya.shevchuk2@student.org,1972,6,17,MTH-56,47.3,38(097)33-79-818
Інна,Цимбал,inna.tsymbal1@student.org,1984,5,24,QTB-98,91.51,38(068)96-57-228
Надія,Поліщук,nadiya.polishchuk1@student.org,2010,11,22,NCO-96,0.69,38(097)23-93-673
Дмитро,Омельченко,dmytro.omelchenko2@student.org,1990,7,23,QVO-64,88.81,38(066)80-31-989
Василь,Кузьменко,vasyl.kuzmenko2@student.org,1967,6,24,TON-41,76.55,38(098)58-48-774
Павло,Лебедь,pavlo.lebed1@student.org,1964,7,2,JTT-24,77.36,38(067)17-42-606
Лариса,Коваль,larysa.koval4@student.org,2008,2,20,WSN-52,79.67,38(067)42-96-206
Вікторія,Петренко,viktoriya.petrenko2@student.org,2010,6,10,VFY-51,1.53,38(097)23-20-189
Юлія,Шевчук,yuliya.shevchuk1@student.org,2003,1,13,GGI-68,88.23,38(095)44-23-452
Марія,Король,mariya.korol4@student.org,1983,6,6,QPA-45,98.3,38(050)41-63-623
Петро,Шаповал,petro.shapoval2@student.org,1986,10,23,VGZ-53,37.13,38(093)89-12-526
Галина,Гладко,halyna.hladko2@student.org,2008,11,29,IXL-95,10.85,38(068)40-30-501
Марія,Гайдук,mariya.hayduk1@student.org,1975,12,30,WTG-87,11.21,38(050)11-16-619
Лілія,Макаренко,liliya.makarenko4@student.org,1974,5,6,GDH-83,24.02,38(095)50-56-347
Віталій,Савченко,vitaliy.savchenko@student.org,1954,6,16,ZRS-78,33.94,38(063)77-28-580
Тарас,Авраменко,taras.avramenko1@student.org,2007,10,19,FYJ-89,76.85,38(098)66-30-545
Олена,Гриценко,olena.hrytsenko2@student.org,1990,12,29,WXM-72,39.39,38(068)63-68-197
Лілія,Гриценко,liliya.hrytsenko4@student.org,1951,7,14,OXZ-98,66.9,38(097)20-50-782
Тетяна,Гончаренко,tetyana.honcharenko1@student.org,1954,5,12,JDP-56,38.4,38(050)97-13-820
Лариса,Лисенко,larysa.lysenko2@student.org,1980,3,7,RYO-36,16.8,38(099)16-28-912
Станіслав,Авраменко,stanislav.avramenko5@student.org,1995,12,27,ZEI-90,18.48,38(093)54-89-939
Костянтин,Гладко,kostyantyn.hladko@student.org,2005,10,27,IIP-29,62.19,38(095)76-48-718
Павло,Гончаренко,pavlo.honcharenko3@student.org,1970,10,6,WJF-17,40.93,38(073)64-44-151
Ганна,Гордієнко,hanna.hordiyenko4@student.org,1991,6,15,IDH-19,26.71,38(096)59-63-597
Олеся,Литвин,olesya.lytvyn3@student.org,2003,10,3,AEK-52,60.52,38(068)53-59-855
Костянтин,Левченко,kostyantyn.levchenko5@student.org,1987,9,2,GLK-36,72.59,38(063)46-44-937
Світлана,Шаповал,svitlana.shapoval3@student.org,1950,11,9,NCJ-48,50.0,38(067)18-77-113
Катерина,Білоус,kateryna.bilous1@student.org,1992,10,22,LLK-38,63.05,38(066)19-62-127
Любов,Никоненко,lyubov.nykonenko2@student.org,1958,12,7,HBF-60,55.44,38(067)22-36-533
Роман,Левченко,roman.levchenko7@student.org,1994,7,21,QPN-10,24.71,38(066)45-54-418
Петро,Новік,petro.novik2@student.org,1985,12,21,CXL-75,43.72,38(093)81-64-813
Оксана,Руденко,oksana.rudenko4@student.org,1971,6,4,ILE-86,35.59,38(067)12-22-609
Петро,Дорошенко,petro.doroshenko4@student.org,1995,1,11,KBC-91,38.84,38(099)69-83-536
Галина,Ткаченко,halyna.tkachenko7@student.org,1991,9,7,UQW-56,72.01,38(050)51-35-826
Артем,Зайцев,artem.zaytsev5@student.org,1954,7,7,MLI-30,13.26,38(095)78-61-437
Андрій,Михайленко,andriy.mykhaylenko4@student.org,2003,6,21,UMX-65,0.13,38(068)68-53-677
Роман,Білоус,roman.bilous7@student.org,1979,2,11,JDL-68,30.48,38(099)81-65-620
Євгенія,Новік,yevheniya.novik1@student.org,1955,2,9,PAI-55,28.55,38(098)26-85-582
Тарас,Бойко,taras.boyko4@student.org,1982,4,20,XZQ-35,53.84,38(073)41-28-222
Роман,Руденко,roman.rudenko9@student.org,1977,7,8,BGV-92,88.07,38(097)74-81-617
Станіслав,Панченко,stanislav.panchenko1@student.org,1999,2,22,NXE-49,95.43,38(095)90-63-944
Дмитро,Костенко,dmytro.kostenko2@student.org,1991,7,27,MCC-39,45.23,38(099)45-53-424
Володимир,Демченко,volodymyr.demchenko3@student.org,1964,2,5,BVR-72,15.24,38(099)12-27-530
Юлія,Стельмах,yuliya.stelmakh@student.org,2000,6,11,NJU-22,61.85,38(063)31-12-227
Ірина,Козлов,iryna.kozlov4@student.org,1975,10,27,VKF-65,75.37,38(063)56-26-261
Іван,Білоус,ivan.bilous1@student.org,1998,1,2,CLA-41,88.97,38(063)69-27-497
Остап,Мельник,ostap.melnyk5@student.org,1980,9,22,KWM-63,92.79,38(096)32-42-925
Тетяна,Савченко,tetyana.savchenko1@student.org,2001,3,28,POZ-58,47.31,38(068)96-17-425
Дмитро,Коваль,dmytro.koval1@student.org,1998,2,27,NRN-20,42.95,38(098)77-66-687
Віталій,Поліщук,vitaliy.polishchuk2@student.org,1977,4,2,OLI-84,92.31,38(093)42-71-885
Вікторія,Шевченко,viktoriya.shevchenko2@student.org,1975,2,24,WPM-14,69.33,38(093)62-34-289
Ярослав,Коваленко,yaroslav.kovalenko4@student.org,1967,10,30,FXK-50,33.92,38(098)21-68-883
Світлана,Михайленко,svitlana.mykhaylenko2@student.org,1992,4,24,FUZ-35,51.71,38(095)12-11-716
Михайло,Бойко,mykhaylo.boyko4@student.org,1995,12,18,OXP-50,95.06,38(099)76-89-586
Валентина,Петренко,valentyna.petrenko2@student.org,1998,12,18,MMS-77,12.3,38(093)90-44-219
Анна,Зайцев,anna.zaytsev3@student.org,1955,9,27,IJF-13,16.52,38(098)92-78-279
Тарас,Кравченко,taras.kravchenko1@student.org,2002,10,13,NOC-35,32.41,38(097)89-18-191
Інна,Цимбал,inna.tsymbal2@student.org,1970,7,15,FXO-87,2.83,38(098)52-61-821
Лариса,Макаренко,larysa.makarenko1@student.org,1994,3,26,FSM-99,82.6,38(095)78-87-421
Ігор,Новік,ihor.novik5@student.org,1985,4,10,JXL-90,67.75,38(099)68-50-625
